split,case_id,img_shape,mask_shape,mask_voxels,img_voxels
val,BraTS-MEN-RT-0187-1_slice_113,"(256, 256)","(256, 256)",614,65536
val,BraTS-MEN-RT-0186-1_slice_054,"(256, 256)","(256, 256)",216,65536
val,BraTS-MEN-RT-0364-1_slice_094,"(256, 256)","(256, 256)",1993,65536
val,BraTS-MEN-RT-0291-1_slice_092,"(256, 256)","(256, 256)",380,65536
val,BraTS-MEN-RT-0135-1_slice_078,"(256, 256)","(256, 256)",277,65536
val,BraTS-MEN-RT-0594-1_slice_147,"(256, 256)","(256, 256)",359,65536
val,BraTS-MEN-RT-0291-1_slice_082,"(256, 256)","(256, 256)",678,65536
val,BraTS-MEN-RT-0364-1_slice_084,"(256, 256)","(256, 256)",1039,65536
val,BraTS-MEN-RT-0594-1_slice_157,"(256, 256)","(256, 256)",164,65536
val,BraTS-MEN-RT-0135-1_slice_068,"(256, 256)","(256, 256)",439,65536
val,BraTS-MEN-RT-0194-1_slice_136,"(256, 256)","(256, 256)",454,65536
val,BraTS-MEN-RT-0348-1_slice_052,"(256, 256)","(256, 256)",1500,65536
val,BraTS-MEN-RT-0195-1_slice_119,"(256, 256)","(256, 256)",714,65536
val,BraTS-MEN-RT-0348-1_slice_042,"(256, 256)","(256, 256)",84,65536
val,BraTS-MEN-RT-0195-1_slice_109,"(256, 256)","(256, 256)",348,65536
val,BraTS-MEN-RT-0621-1_slice_138,"(256, 256)","(256, 256)",35,65536
val,BraTS-MEN-RT-0621-1_slice_128,"(256, 256)","(256, 256)",203,65536
val,BraTS-MEN-RT-0519-1_slice_066,"(256, 256)","(256, 256)",13,65536
val,BraTS-MEN-RT-0343-1_slice_083,"(256, 256)","(256, 256)",1226,65536
val,BraTS-MEN-RT-0152-1_slice_159,"(256, 256)","(256, 256)",410,65536
val,BraTS-MEN-RT-0152-1_slice_149,"(256, 256)","(256, 256)",19,65536
val,BraTS-MEN-RT-0396-1_slice_070,"(256, 256)","(256, 256)",459,65536
val,BraTS-MEN-RT-0396-1_slice_060,"(256, 256)","(256, 256)",271,65536
val,BraTS-MEN-RT-0528-1_slice_146,"(256, 256)","(256, 256)",180,65536
val,BraTS-MEN-RT-0364-1_slice_127,"(256, 256)","(256, 256)",931,65536
val,BraTS-MEN-RT-0334-1_slice_060,"(256, 256)","(256, 256)",423,65536
val,BraTS-MEN-RT-0194-1_slice_154,"(256, 256)","(256, 256)",16,65536
val,BraTS-MEN-RT-0194-1_slice_144,"(256, 256)","(256, 256)",550,65536
val,BraTS-MEN-RT-0334-1_slice_070,"(256, 256)","(256, 256)",282,65536
val,BraTS-MEN-RT-0296-1_slice_246,"(256, 256)","(256, 256)",78,65536
val,BraTS-MEN-RT-0254-1_slice_062,"(256, 256)","(256, 256)",39,65536
val,BraTS-MEN-RT-0440-1_slice_072,"(256, 256)","(256, 256)",606,65536
val,BraTS-MEN-RT-0296-1_slice_256,"(256, 256)","(256, 256)",20,65536
val,BraTS-MEN-RT-0440-1_slice_062,"(256, 256)","(256, 256)",1617,65536
val,BraTS-MEN-RT-0404-1_slice_111,"(256, 256)","(256, 256)",48,65536
val,BraTS-MEN-RT-0435-1_slice_043,"(256, 256)","(256, 256)",202,65536
val,BraTS-MEN-RT-0231-1_slice_050,"(256, 256)","(256, 256)",1380,65536
val,BraTS-MEN-RT-0435-1_slice_053,"(256, 256)","(256, 256)",957,65536
val,BraTS-MEN-RT-0404-1_slice_101,"(256, 256)","(256, 256)",34,65536
val,BraTS-MEN-RT-0231-1_slice_040,"(256, 256)","(256, 256)",821,65536
val,BraTS-MEN-RT-0343-1_slice_058,"(256, 256)","(256, 256)",1826,65536
val,BraTS-MEN-RT-0553-1_slice_117,"(256, 256)","(256, 256)",1093,65536
val,BraTS-MEN-RT-0343-1_slice_048,"(256, 256)","(256, 256)",362,65536
val,BraTS-MEN-RT-0539-1_slice_251,"(256, 256)","(256, 256)",295,65536
val,BraTS-MEN-RT-0539-1_slice_241,"(256, 256)","(256, 256)",1580,65536
val,BraTS-MEN-RT-0195-1_slice_126,"(256, 256)","(256, 256)",599,65536
val,BraTS-MEN-RT-0440-1_slice_086,"(256, 256)","(256, 256)",30,65536
val,BraTS-MEN-RT-0170-1_slice_063,"(256, 256)","(256, 256)",132,65536
val,BraTS-MEN-RT-0428-1_slice_133,"(256, 256)","(256, 256)",816,65536
val,BraTS-MEN-RT-0135-1_slice_057,"(256, 256)","(256, 256)",110,65536
val,BraTS-MEN-RT-0100-1_slice_132,"(256, 256)","(256, 256)",91,65536
val,BraTS-MEN-RT-0428-1_slice_123,"(256, 256)","(256, 256)",1085,65536
val,BraTS-MEN-RT-0396-1_slice_094,"(256, 256)","(256, 256)",139,65536
val,BraTS-MEN-RT-0486-1_slice_032,"(256, 256)","(256, 256)",329,65536
val,BraTS-MEN-RT-0396-1_slice_084,"(256, 256)","(256, 256)",457,65536
val,BraTS-MEN-RT-0337-1_slice_079,"(256, 256)","(256, 256)",321,65536
val,BraTS-MEN-RT-0486-1_slice_040,"(256, 256)","(256, 256)",1045,65536
val,BraTS-MEN-RT-0572-1_slice_069,"(256, 256)","(256, 256)",26,65536
val,BraTS-MEN-RT-0343-1_slice_067,"(256, 256)","(256, 256)",2248,65536
val,BraTS-MEN-RT-0553-1_slice_138,"(256, 256)","(256, 256)",1420,65536
val,BraTS-MEN-RT-0486-1_slice_050,"(256, 256)","(256, 256)",1408,65536
val,BraTS-MEN-RT-0376-1_slice_112,"(256, 256)","(256, 256)",60,65536
val,BraTS-MEN-RT-0343-1_slice_077,"(256, 256)","(256, 256)",1948,65536
val,BraTS-MEN-RT-0553-1_slice_128,"(256, 256)","(256, 256)",1710,65536
val,BraTS-MEN-RT-0245-1_slice_109,"(256, 256)","(256, 256)",77,65536
val,BraTS-MEN-RT-0100-1_slice_140,"(256, 256)","(256, 256)",110,65536
val,BraTS-MEN-RT-0440-1_slice_125,"(256, 256)","(256, 256)",23,65536
val,BraTS-MEN-RT-0261-1_slice_050,"(256, 256)","(256, 256)",13,65536
val,BraTS-MEN-RT-0428-1_slice_141,"(256, 256)","(256, 256)",431,65536
val,BraTS-MEN-RT-0100-1_slice_150,"(256, 256)","(256, 256)",28,65536
val,BraTS-MEN-RT-0291-1_slice_076,"(256, 256)","(256, 256)",602,65536
val,BraTS-MEN-RT-0364-1_slice_108,"(256, 256)","(256, 256)",2161,65536
val,BraTS-MEN-RT-0495-1_slice_065,"(256, 256)","(256, 256)",483,65536
val,BraTS-MEN-RT-0364-1_slice_118,"(256, 256)","(256, 256)",1643,65536
val,BraTS-MEN-RT-0028-1_slice_058,"(256, 256)","(256, 256)",302,65536
val,BraTS-MEN-RT-0525-1_slice_047,"(256, 256)","(256, 256)",220,65536
val,BraTS-MEN-RT-0028-1_slice_048,"(256, 256)","(256, 256)",166,65536
val,BraTS-MEN-RT-0417-1_slice_073,"(256, 256)","(256, 256)",818,65536
val,BraTS-MEN-RT-0152-1_slice_166,"(256, 256)","(256, 256)",70,65536
val,BraTS-MEN-RT-0417-1_slice_063,"(256, 256)","(256, 256)",1236,65536
val,BraTS-MEN-RT-0267-1_slice_106,"(256, 256)","(256, 256)",383,65536
val,BraTS-MEN-RT-0539-1_slice_233,"(256, 256)","(256, 256)",2565,65536
val,BraTS-MEN-RT-0539-1_slice_223,"(256, 256)","(256, 256)",2902,65536
val,BraTS-MEN-RT-0267-1_slice_116,"(256, 256)","(256, 256)",184,65536
val,BraTS-MEN-RT-0417-1_slice_055,"(256, 256)","(256, 256)",677,65536
val,BraTS-MEN-RT-0417-1_slice_045,"(256, 256)","(256, 256)",32,65536
val,BraTS-MEN-RT-0152-1_slice_150,"(256, 256)","(256, 256)",62,65536
val,BraTS-MEN-RT-0539-1_slice_215,"(256, 256)","(256, 256)",2648,65536
val,BraTS-MEN-RT-0267-1_slice_120,"(256, 256)","(256, 256)",94,65536
val,BraTS-MEN-RT-0396-1_slice_069,"(256, 256)","(256, 256)",459,65536
val,BraTS-MEN-RT-0539-1_slice_205,"(256, 256)","(256, 256)",2136,65536
val,BraTS-MEN-RT-0476-1_slice_040,"(256, 256)","(256, 256)",256,65536
val,BraTS-MEN-RT-0396-1_slice_079,"(256, 256)","(256, 256)",518,65536
val,BraTS-MEN-RT-0495-1_slice_043,"(256, 256)","(256, 256)",34,65536
val,BraTS-MEN-RT-0495-1_slice_053,"(256, 256)","(256, 256)",491,65536
val,BraTS-MEN-RT-0090-1_slice_093,"(256, 256)","(256, 256)",597,65536
val,BraTS-MEN-RT-0334-1_slice_069,"(256, 256)","(256, 256)",295,65536
val,BraTS-MEN-RT-0090-1_slice_083,"(256, 256)","(256, 256)",1199,65536
val,BraTS-MEN-RT-0261-1_slice_066,"(256, 256)","(256, 256)",847,65536
val,BraTS-MEN-RT-0464-1_slice_132,"(256, 256)","(256, 256)",186,65536
val,BraTS-MEN-RT-0440-1_slice_103,"(256, 256)","(256, 256)",56,65536
val,BraTS-MEN-RT-0261-1_slice_076,"(256, 256)","(256, 256)",1192,65536
val,BraTS-MEN-RT-0404-1_slice_108,"(256, 256)","(256, 256)",100,65536
val,BraTS-MEN-RT-0231-1_slice_049,"(256, 256)","(256, 256)",1366,65536
val,BraTS-MEN-RT-0231-1_slice_059,"(256, 256)","(256, 256)",1121,65536
val,BraTS-MEN-RT-0172-1_slice_087,"(256, 256)","(256, 256)",96,65536
val,BraTS-MEN-RT-0172-1_slice_097,"(256, 256)","(256, 256)",109,65536
val,BraTS-MEN-RT-0532-1_slice_073,"(256, 256)","(256, 256)",160,65536
val,BraTS-MEN-RT-0486-1_slice_066,"(256, 256)","(256, 256)",863,65536
val,BraTS-MEN-RT-0343-1_slice_041,"(256, 256)","(256, 256)",30,65536
val,BraTS-MEN-RT-0343-1_slice_051,"(256, 256)","(256, 256)",748,65536
val,BraTS-MEN-RT-0170-1_slice_055,"(256, 256)","(256, 256)",55,65536
val,BraTS-MEN-RT-0464-1_slice_140,"(256, 256)","(256, 256)",18,65536
val,BraTS-MEN-RT-0135-1_slice_061,"(256, 256)","(256, 256)",263,65536
val,BraTS-MEN-RT-0428-1_slice_115,"(256, 256)","(256, 256)",864,65536
val,BraTS-MEN-RT-0428-1_slice_105,"(256, 256)","(256, 256)",162,65536
val,BraTS-MEN-RT-0135-1_slice_071,"(256, 256)","(256, 256)",363,65536
val,BraTS-MEN-RT-0195-1_slice_110,"(256, 256)","(256, 256)",348,65536
val,BraTS-MEN-RT-0621-1_slice_131,"(256, 256)","(256, 256)",202,65536
val,BraTS-MEN-RT-0476-1_slice_032,"(256, 256)","(256, 256)",494,65536
val,BraTS-MEN-RT-0476-1_slice_022,"(256, 256)","(256, 256)",61,65536
val,BraTS-MEN-RT-0337-1_slice_084,"(256, 256)","(256, 256)",257,65536
val,BraTS-MEN-RT-0187-1_slice_147,"(256, 256)","(256, 256)",1371,65536
val,BraTS-MEN-RT-0486-1_slice_059,"(256, 256)","(256, 256)",1370,65536
val,BraTS-MEN-RT-0572-1_slice_070,"(256, 256)","(256, 256)",87,65536
val,BraTS-MEN-RT-0553-1_slice_121,"(256, 256)","(256, 256)",1479,65536
val,BraTS-MEN-RT-0486-1_slice_049,"(256, 256)","(256, 256)",1408,65536
val,BraTS-MEN-RT-0553-1_slice_131,"(256, 256)","(256, 256)",1784,65536
val,BraTS-MEN-RT-0245-1_slice_110,"(256, 256)","(256, 256)",58,65536
val,BraTS-MEN-RT-0440-1_slice_054,"(256, 256)","(256, 256)",1030,65536
val,BraTS-MEN-RT-0261-1_slice_059,"(256, 256)","(256, 256)",583,65536
val,BraTS-MEN-RT-0444-1_slice_063,"(256, 256)","(256, 256)",17,65536
val,BraTS-MEN-RT-0245-1_slice_100,"(256, 256)","(256, 256)",96,65536
val,BraTS-MEN-RT-0100-1_slice_149,"(256, 256)","(256, 256)",38,65536
val,BraTS-MEN-RT-0444-1_slice_073,"(256, 256)","(256, 256)",110,65536
val,BraTS-MEN-RT-0435-1_slice_065,"(256, 256)","(256, 256)",1562,65536
val,BraTS-MEN-RT-0435-1_slice_075,"(256, 256)","(256, 256)",311,65536
val,BraTS-MEN-RT-0231-1_slice_066,"(256, 256)","(256, 256)",560,65536
val,BraTS-MEN-RT-0364-1_slice_111,"(256, 256)","(256, 256)",2084,65536
val,BraTS-MEN-RT-0364-1_slice_079,"(256, 256)","(256, 256)",358,65536
val,BraTS-MEN-RT-0364-1_slice_101,"(256, 256)","(256, 256)",2180,65536
val,BraTS-MEN-RT-0334-1_slice_046,"(256, 256)","(256, 256)",78,65536
val,BraTS-MEN-RT-0334-1_slice_056,"(256, 256)","(256, 256)",503,65536
val,BraTS-MEN-RT-0028-1_slice_051,"(256, 256)","(256, 256)",224,65536
val,BraTS-MEN-RT-0242-1_slice_079,"(256, 256)","(256, 256)",197,65536
val,BraTS-MEN-RT-0396-1_slice_056,"(256, 256)","(256, 256)",38,65536
val,BraTS-MEN-RT-0242-1_slice_101,"(256, 256)","(256, 256)",70,65536
val,BraTS-MEN-RT-0539-1_slice_248,"(256, 256)","(256, 256)",451,65536
val,BraTS-MEN-RT-0539-1_slice_258,"(256, 256)","(256, 256)",130,65536
val,BraTS-MEN-RT-0532-1_slice_087,"(256, 256)","(256, 256)",161,65536
val,BraTS-MEN-RT-0348-1_slice_074,"(256, 256)","(256, 256)",261,65536
val,BraTS-MEN-RT-0334-1_slice_034,"(256, 256)","(256, 256)",13,65536
val,BraTS-MEN-RT-0348-1_slice_064,"(256, 256)","(256, 256)",1542,65536
val,BraTS-MEN-RT-0261-1_slice_082,"(256, 256)","(256, 256)",1056,65536
val,BraTS-MEN-RT-0261-1_slice_092,"(256, 256)","(256, 256)",179,65536
val,BraTS-MEN-RT-0090-1_slice_077,"(256, 256)","(256, 256)",1290,65536
val,BraTS-MEN-RT-0090-1_slice_067,"(256, 256)","(256, 256)",724,65536
val,BraTS-MEN-RT-0539-1_slice_197,"(256, 256)","(256, 256)",1179,65536
val,BraTS-MEN-RT-0539-1_slice_187,"(256, 256)","(256, 256)",176,65536
val,BraTS-MEN-RT-0553-1_slice_143,"(256, 256)","(256, 256)",808,65536
val,BraTS-MEN-RT-0186-1_slice_062,"(256, 256)","(256, 256)",391,65536
val,BraTS-MEN-RT-0187-1_slice_135,"(256, 256)","(256, 256)",2358,65536
val,BraTS-MEN-RT-0187-1_slice_125,"(256, 256)","(256, 256)",1983,65536
val,BraTS-MEN-RT-0186-1_slice_072,"(256, 256)","(256, 256)",283,65536
val,BraTS-MEN-RT-0231-1_slice_058,"(256, 256)","(256, 256)",1176,65536
val,BraTS-MEN-RT-0231-1_slice_048,"(256, 256)","(256, 256)",1338,65536
val,BraTS-MEN-RT-0404-1_slice_109,"(256, 256)","(256, 256)",85,65536
val,BraTS-MEN-RT-0261-1_slice_077,"(256, 256)","(256, 256)",1209,65536
val,BraTS-MEN-RT-0464-1_slice_133,"(256, 256)","(256, 256)",186,65536
val,BraTS-MEN-RT-0440-1_slice_102,"(256, 256)","(256, 256)",70,65536
val,BraTS-MEN-RT-0261-1_slice_067,"(256, 256)","(256, 256)",905,65536
val,BraTS-MEN-RT-0440-1_slice_112,"(256, 256)","(256, 256)",13,65536
val,BraTS-MEN-RT-0343-1_slice_050,"(256, 256)","(256, 256)",445,65536
val,BraTS-MEN-RT-0343-1_slice_040,"(256, 256)","(256, 256)",30,65536
val,BraTS-MEN-RT-0486-1_slice_067,"(256, 256)","(256, 256)",725,65536
val,BraTS-MEN-RT-0532-1_slice_072,"(256, 256)","(256, 256)",131,65536
val,BraTS-MEN-RT-0172-1_slice_096,"(256, 256)","(256, 256)",123,65536
val,BraTS-MEN-RT-0172-1_slice_086,"(256, 256)","(256, 256)",67,65536
val,BraTS-MEN-RT-0396-1_slice_078,"(256, 256)","(256, 256)",476,65536
val,BraTS-MEN-RT-0476-1_slice_041,"(256, 256)","(256, 256)",186,65536
val,BraTS-MEN-RT-0539-1_slice_204,"(256, 256)","(256, 256)",2033,65536
val,BraTS-MEN-RT-0396-1_slice_068,"(256, 256)","(256, 256)",470,65536
val,BraTS-MEN-RT-0539-1_slice_214,"(256, 256)","(256, 256)",2613,65536
val,BraTS-MEN-RT-0267-1_slice_121,"(256, 256)","(256, 256)",50,65536
val,BraTS-MEN-RT-0152-1_slice_151,"(256, 256)","(256, 256)",117,65536
val,BraTS-MEN-RT-0417-1_slice_054,"(256, 256)","(256, 256)",590,65536
val,BraTS-MEN-RT-0090-1_slice_082,"(256, 256)","(256, 256)",1199,65536
val,BraTS-MEN-RT-0334-1_slice_068,"(256, 256)","(256, 256)",330,65536
val,BraTS-MEN-RT-0090-1_slice_092,"(256, 256)","(256, 256)",767,65536
val,BraTS-MEN-RT-0495-1_slice_052,"(256, 256)","(256, 256)",457,65536
val,BraTS-MEN-RT-0621-1_slice_130,"(256, 256)","(256, 256)",212,65536
val,BraTS-MEN-RT-0195-1_slice_111,"(256, 256)","(256, 256)",508,65536
val,BraTS-MEN-RT-0337-1_slice_085,"(256, 256)","(256, 256)",161,65536
val,BraTS-MEN-RT-0476-1_slice_023,"(256, 256)","(256, 256)",167,65536
val,BraTS-MEN-RT-0476-1_slice_033,"(256, 256)","(256, 256)",487,65536
val,BraTS-MEN-RT-0428-1_slice_104,"(256, 256)","(256, 256)",47,65536
val,BraTS-MEN-RT-0135-1_slice_070,"(256, 256)","(256, 256)",431,65536
val,BraTS-MEN-RT-0135-1_slice_060,"(256, 256)","(256, 256)",216,65536
val,BraTS-MEN-RT-0428-1_slice_114,"(256, 256)","(256, 256)",810,65536
val,BraTS-MEN-RT-0464-1_slice_141,"(256, 256)","(256, 256)",18,65536
val,BraTS-MEN-RT-0170-1_slice_054,"(256, 256)","(256, 256)",13,65536
val,BraTS-MEN-RT-0028-1_slice_050,"(256, 256)","(256, 256)",194,65536
val,BraTS-MEN-RT-0334-1_slice_057,"(256, 256)","(256, 256)",467,65536
val,BraTS-MEN-RT-0334-1_slice_047,"(256, 256)","(256, 256)",132,65536
val,BraTS-MEN-RT-0364-1_slice_100,"(256, 256)","(256, 256)",2180,65536
val,BraTS-MEN-RT-0364-1_slice_078,"(256, 256)","(256, 256)",293,65536
val,BraTS-MEN-RT-0364-1_slice_110,"(256, 256)","(256, 256)",2106,65536
val,BraTS-MEN-RT-0396-1_slice_057,"(256, 256)","(256, 256)",83,65536
val,BraTS-MEN-RT-0242-1_slice_100,"(256, 256)","(256, 256)",70,65536
val,BraTS-MEN-RT-0242-1_slice_078,"(256, 256)","(256, 256)",197,65536
val,BraTS-MEN-RT-0553-1_slice_130,"(256, 256)","(256, 256)",1784,65536
val,BraTS-MEN-RT-0486-1_slice_048,"(256, 256)","(256, 256)",1381,65536
val,BraTS-MEN-RT-0553-1_slice_120,"(256, 256)","(256, 256)",1360,65536
val,BraTS-MEN-RT-0572-1_slice_071,"(256, 256)","(256, 256)",153,65536
val,BraTS-MEN-RT-0486-1_slice_058,"(256, 256)","(256, 256)",1370,65536
val,BraTS-MEN-RT-0187-1_slice_146,"(256, 256)","(256, 256)",1580,65536
val,BraTS-MEN-RT-0231-1_slice_067,"(256, 256)","(256, 256)",215,65536
val,BraTS-MEN-RT-0435-1_slice_074,"(256, 256)","(256, 256)",525,65536
val,BraTS-MEN-RT-0435-1_slice_064,"(256, 256)","(256, 256)",1562,65536
val,BraTS-MEN-RT-0100-1_slice_148,"(256, 256)","(256, 256)",41,65536
val,BraTS-MEN-RT-0444-1_slice_072,"(256, 256)","(256, 256)",121,65536
val,BraTS-MEN-RT-0245-1_slice_101,"(256, 256)","(256, 256)",94,65536
val,BraTS-MEN-RT-0261-1_slice_058,"(256, 256)","(256, 256)",531,65536
val,BraTS-MEN-RT-0440-1_slice_055,"(256, 256)","(256, 256)",1030,65536
val,BraTS-MEN-RT-0245-1_slice_111,"(256, 256)","(256, 256)",58,65536
val,BraTS-MEN-RT-0539-1_slice_186,"(256, 256)","(256, 256)",165,65536
val,BraTS-MEN-RT-0539-1_slice_196,"(256, 256)","(256, 256)",1080,65536
val,BraTS-MEN-RT-0090-1_slice_066,"(256, 256)","(256, 256)",271,65536
val,BraTS-MEN-RT-0090-1_slice_076,"(256, 256)","(256, 256)",1290,65536
val,BraTS-MEN-RT-0187-1_slice_124,"(256, 256)","(256, 256)",1983,65536
val,BraTS-MEN-RT-0186-1_slice_073,"(256, 256)","(256, 256)",247,65536
val,BraTS-MEN-RT-0186-1_slice_063,"(256, 256)","(256, 256)",405,65536
val,BraTS-MEN-RT-0187-1_slice_134,"(256, 256)","(256, 256)",2386,65536
val,BraTS-MEN-RT-0553-1_slice_142,"(256, 256)","(256, 256)",808,65536
val,BraTS-MEN-RT-0532-1_slice_086,"(256, 256)","(256, 256)",194,65536
val,BraTS-MEN-RT-0539-1_slice_259,"(256, 256)","(256, 256)",99,65536
val,BraTS-MEN-RT-0539-1_slice_249,"(256, 256)","(256, 256)",368,65536
val,BraTS-MEN-RT-0261-1_slice_093,"(256, 256)","(256, 256)",111,65536
val,BraTS-MEN-RT-0261-1_slice_083,"(256, 256)","(256, 256)",970,65536
val,BraTS-MEN-RT-0348-1_slice_065,"(256, 256)","(256, 256)",1542,65536
val,BraTS-MEN-RT-0334-1_slice_035,"(256, 256)","(256, 256)",25,65536
val,BraTS-MEN-RT-0348-1_slice_075,"(256, 256)","(256, 256)",134,65536
val,BraTS-MEN-RT-0621-1_slice_129,"(256, 256)","(256, 256)",203,65536
val,BraTS-MEN-RT-0519-1_slice_067,"(256, 256)","(256, 256)",11,65536
val,BraTS-MEN-RT-0348-1_slice_043,"(256, 256)","(256, 256)",458,65536
val,BraTS-MEN-RT-0195-1_slice_108,"(256, 256)","(256, 256)",222,65536
val,BraTS-MEN-RT-0348-1_slice_053,"(256, 256)","(256, 256)",1500,65536
val,BraTS-MEN-RT-0195-1_slice_118,"(256, 256)","(256, 256)",714,65536
val,BraTS-MEN-RT-0194-1_slice_137,"(256, 256)","(256, 256)",454,65536
val,BraTS-MEN-RT-0343-1_slice_082,"(256, 256)","(256, 256)",1226,65536
val,BraTS-MEN-RT-0186-1_slice_055,"(256, 256)","(256, 256)",216,65536
val,BraTS-MEN-RT-0187-1_slice_112,"(256, 256)","(256, 256)",614,65536
val,BraTS-MEN-RT-0242-1_slice_095,"(256, 256)","(256, 256)",102,65536
val,BraTS-MEN-RT-0242-1_slice_085,"(256, 256)","(256, 256)",226,65536
val,BraTS-MEN-RT-0135-1_slice_069,"(256, 256)","(256, 256)",385,65536
val,BraTS-MEN-RT-0594-1_slice_156,"(256, 256)","(256, 256)",223,65536
val,BraTS-MEN-RT-0291-1_slice_083,"(256, 256)","(256, 256)",678,65536
val,BraTS-MEN-RT-0364-1_slice_085,"(256, 256)","(256, 256)",1200,65536
val,BraTS-MEN-RT-0594-1_slice_146,"(256, 256)","(256, 256)",333,65536
val,BraTS-MEN-RT-0135-1_slice_079,"(256, 256)","(256, 256)",49,65536
val,BraTS-MEN-RT-0364-1_slice_095,"(256, 256)","(256, 256)",2042,65536
val,BraTS-MEN-RT-0291-1_slice_093,"(256, 256)","(256, 256)",380,65536
val,BraTS-MEN-RT-0231-1_slice_041,"(256, 256)","(256, 256)",897,65536
val,BraTS-MEN-RT-0404-1_slice_100,"(256, 256)","(256, 256)",34,65536
val,BraTS-MEN-RT-0435-1_slice_052,"(256, 256)","(256, 256)",957,65536
val,BraTS-MEN-RT-0231-1_slice_051,"(256, 256)","(256, 256)",1383,65536
val,BraTS-MEN-RT-0404-1_slice_110,"(256, 256)","(256, 256)",85,65536
val,BraTS-MEN-RT-0440-1_slice_063,"(256, 256)","(256, 256)",1567,65536
val,BraTS-MEN-RT-0440-1_slice_073,"(256, 256)","(256, 256)",606,65536
val,BraTS-MEN-RT-0296-1_slice_247,"(256, 256)","(256, 256)",62,65536
val,BraTS-MEN-RT-0254-1_slice_063,"(256, 256)","(256, 256)",46,65536
val,BraTS-MEN-RT-0343-1_slice_049,"(256, 256)","(256, 256)",445,65536
val,BraTS-MEN-RT-0553-1_slice_116,"(256, 256)","(256, 256)",938,65536
val,BraTS-MEN-RT-0343-1_slice_059,"(256, 256)","(256, 256)",1826,65536
val,BraTS-MEN-RT-0396-1_slice_061,"(256, 256)","(256, 256)",271,65536
val,BraTS-MEN-RT-0396-1_slice_071,"(256, 256)","(256, 256)",447,65536
val,BraTS-MEN-RT-0152-1_slice_158,"(256, 256)","(256, 256)",391,65536
val,BraTS-MEN-RT-0194-1_slice_145,"(256, 256)","(256, 256)",504,65536
val,BraTS-MEN-RT-0334-1_slice_071,"(256, 256)","(256, 256)",245,65536
val,BraTS-MEN-RT-0334-1_slice_061,"(256, 256)","(256, 256)",465,65536
val,BraTS-MEN-RT-0194-1_slice_155,"(256, 256)","(256, 256)",16,65536
val,BraTS-MEN-RT-0364-1_slice_126,"(256, 256)","(256, 256)",1032,65536
val,BraTS-MEN-RT-0364-1_slice_136,"(256, 256)","(256, 256)",89,65536
val,BraTS-MEN-RT-0528-1_slice_147,"(256, 256)","(256, 256)",188,65536
val,BraTS-MEN-RT-0100-1_slice_133,"(256, 256)","(256, 256)",96,65536
val,BraTS-MEN-RT-0428-1_slice_122,"(256, 256)","(256, 256)",1092,65536
val,BraTS-MEN-RT-0428-1_slice_132,"(256, 256)","(256, 256)",846,65536
val,BraTS-MEN-RT-0170-1_slice_062,"(256, 256)","(256, 256)",132,65536
val,BraTS-MEN-RT-0396-1_slice_085,"(256, 256)","(256, 256)",514,65536
val,BraTS-MEN-RT-0486-1_slice_033,"(256, 256)","(256, 256)",485,65536
val,BraTS-MEN-RT-0396-1_slice_095,"(256, 256)","(256, 256)",128,65536
val,BraTS-MEN-RT-0539-1_slice_240,"(256, 256)","(256, 256)",1725,65536
val,BraTS-MEN-RT-0539-1_slice_250,"(256, 256)","(256, 256)",321,65536
val,BraTS-MEN-RT-0440-1_slice_087,"(256, 256)","(256, 256)",30,65536
val,BraTS-MEN-RT-0195-1_slice_127,"(256, 256)","(256, 256)",522,65536
val,BraTS-MEN-RT-0028-1_slice_049,"(256, 256)","(256, 256)",194,65536
val,BraTS-MEN-RT-0525-1_slice_046,"(256, 256)","(256, 256)",210,65536
val,BraTS-MEN-RT-0028-1_slice_059,"(256, 256)","(256, 256)",320,65536
val,BraTS-MEN-RT-0525-1_slice_056,"(256, 256)","(256, 256)",37,65536
val,BraTS-MEN-RT-0364-1_slice_119,"(256, 256)","(256, 256)",1577,65536
val,BraTS-MEN-RT-0291-1_slice_067,"(256, 256)","(256, 256)",106,65536
val,BraTS-MEN-RT-0364-1_slice_109,"(256, 256)","(256, 256)",2146,65536
val,BraTS-MEN-RT-0495-1_slice_064,"(256, 256)","(256, 256)",560,65536
val,BraTS-MEN-RT-0291-1_slice_077,"(256, 256)","(256, 256)",672,65536
val,BraTS-MEN-RT-0539-1_slice_222,"(256, 256)","(256, 256)",2922,65536
val,BraTS-MEN-RT-0267-1_slice_117,"(256, 256)","(256, 256)",162,65536
val,BraTS-MEN-RT-0267-1_slice_107,"(256, 256)","(256, 256)",402,65536
val,BraTS-MEN-RT-0539-1_slice_232,"(256, 256)","(256, 256)",2645,65536
val,BraTS-MEN-RT-0417-1_slice_062,"(256, 256)","(256, 256)",1176,65536
val,BraTS-MEN-RT-0152-1_slice_167,"(256, 256)","(256, 256)",32,65536
val,BraTS-MEN-RT-0417-1_slice_072,"(256, 256)","(256, 256)",942,65536
val,BraTS-MEN-RT-0553-1_slice_129,"(256, 256)","(256, 256)",1763,65536
val,BraTS-MEN-RT-0343-1_slice_076,"(256, 256)","(256, 256)",1948,65536
val,BraTS-MEN-RT-0376-1_slice_113,"(256, 256)","(256, 256)",20,65536
val,BraTS-MEN-RT-0486-1_slice_051,"(256, 256)","(256, 256)",1427,65536
